# Instruction counts per C entry point, from scripts/bench_icount.py.
# A count is comparable only against the same toolchain line.
# policy=monotone: a passing run lowers a row it beat and holds every
# other, so a row may predate the commit below. Raising one is a human
# decision that NAMES it: `scripts/bench_icount.py --accept=SMA[/batch]`.
#policy	monotone
#toolchain	x86_64/x86_64-linux-gnu/13.3.0
#corpus	points=20000 regime_period=14 seed=42 shape=randwalk stream_iters=1024 trend_strength=0.500000
#commit	c990c2d6763e49f1385a05841dcfe1f6fe8dd793
#generated	2026-09-11T12:38:54Z
ROCP	batch	0	239971
ROCP	open	0	220272
ROCP	openfill	0	220252
ROCP	peek	0	44045
ROCP	update	0	63501
ROCR	batch	0	219981
ROCR	open	0	200282
ROCR	openfill	0	200262
ROCR	peek	0	43021
ROCR	update	0	61453
ROCR100	batch	0	239972
ROCR100	open	0	220273
ROCR100	openfill	0	220253
ROCR100	peek	0	44045
ROCR100	update	0	63501
RSI	batch	0	519926
RSI	open	0	500007
RSI	openfill	0	520026
RSI	peek	0	57357
RSI	update	0	72717
RVI	batch	0	938158
RVI	open	0	1818497
RVI	openfill	0	1818448
RVI	peek	0	103775
RVI	update	0	166052
RVOL	batch	0	219941
RVOL	open	0	180280
RVOL	openfill	0	220234
RVOL	peek	0	34829
RVOL	update	0	64525
SAR	batch	0	456194
SAR	open	0	931066
SAR	openfill	0	891110
SAR	peek	0	45108
SAR	update	0	95215
SAREXT	batch	0	437852
SAREXT	open	0	864123
SAREXT	openfill	0	864114
SAREXT	peek	0	47216
SAREXT	update	0	95905
SIN	batch	0	2107537
SIN	open	0	230
SIN	openfill	0	2127579
SIN	peek	0	135703
SIN	update	0	150039
SINH	batch	0	1865501
SINH	open	0	214
SINH	openfill	0	1885543
SINH	peek	0	119821
SINH	update	0	134157
SMA	batch	0	179930
SMA	open	0	140290
SMA	openfill	0	160256
SMA	peek	0	33805
SMA	update	0	63501
SMI	batch	0	1512073
SMI	open	0	2891466
SMI	openfill	0	2891742
SMI	peek	0	109581
SMI	update	0	249650
SQRT	batch	0	60083
SQRT	open	0	127
SQRT	openfill	0	60131
SQRT	peek	0	30733
SQRT	update	0	40973
STDDEV	batch	0	772914
STDDEV	open	0	794780
STDDEV	openfill	0	793739
STDDEV	peek	0	112653
STDDEV	update	0	147530
STOCH	batch	0	1676637
STOCH	open	0	1841715
STOCH	openfill	0	1839901
STOCH	peek	0	204093
STOCH	update	0	360549
STOCHF	batch	0	1476983
STOCHF	open	0	1520482
STOCHF	openfill	0	1518802
STOCHF	peek	0	154941
STOCHF	update	0	257731
STOCHRSI	batch	0	1963152
STOCHRSI	open	0	2006959
STOCHRSI	openfill	0	2005136
STOCHRSI	peek	0	249240
STOCHRSI	update	0	374609
SUB	batch	0	70096
SUB	open	0	112
SUB	openfill	0	70140
SUB	peek	0	36876
SUB	update	0	46093
SUM	batch	0	159950
SUM	open	0	140285
SUM	openfill	0	160231
SUM	peek	0	30733
SUM	update	0	60429
SUPERTREND	batch	0	763893
SUPERTREND	open	0	1320052
SUPERTREND	openfill	0	1320053
SUPERTREND	peek	0	86456
SUPERTREND	update	0	128522
T3	batch	0	419894
T3	open	0	1998800
T3	openfill	0	1998795
T3	peek	0	58381
T3	update	0	160781
TAN	batch	0	2523928
TAN	open	0	258
TAN	openfill	0	2543970
TAN	peek	0	158358
TAN	update	0	172694
TANH	batch	0	717643
TANH	open	0	154
TANH	openfill	0	737685
TANH	peek	0	58381
TANH	update	0	72717
TEMA	batch	0	319311
TEMA	open	0	957598
TEMA	openfill	0	957592
TEMA	peek	0	48141
TEMA	update	0	102413
TRANGE	batch	0	160123
TRANGE	open	0	20145
TRANGE	openfill	0	160162
TRANGE	peek	0	52237
TRANGE	update	0	64525
TRIMA	batch	0	319798
TRIMA	open	0	320285
TRIMA	openfill	0	320492
TRIMA	peek	0	57357
TRIMA	update	0	99376
TRIX	batch	0	379059
TRIX	open	0	977503
TRIX	openfill	0	977497
TRIX	peek	0	48141
TRIX	update	0	101389
TSF	batch	0	606134
TSF	open	0	1246786
TSF	openfill	0	1246780
TSF	peek	0	68621
TSF	update	0	119355
TSI	batch	0	420100
TSI	open	0	1338873
TSI	openfill	0	1358852
TSI	peek	0	53261
TSI	update	0	120845
TYPPRICE	batch	0	100114
TYPPRICE	open	0	148
TYPPRICE	openfill	0	100149
TYPPRICE	peek	0	45069
TYPPRICE	update	0	54285
ULTOSC	batch	0	1560614
ULTOSC	open	0	1579884
ULTOSC	openfill	0	1540453
ULTOSC	peek	0	107533
ULTOSC	update	0	169961
VAR	batch	0	712814
VAR	open	0	733570
VAR	openfill	0	733565
VAR	peek	0	72717
VAR	update	0	99402
VHF	batch	0	9926174
VHF	open	0	9906489
VHF	openfill	0	9926489
VHF	peek	0	787468
VHF	update	0	721049
VORTEX	batch	0	1219748
VORTEX	open	0	1240592
VORTEX	openfill	0	1200592
VORTEX	peek	0	91181
VORTEX	update	0	173069
VWAP	batch	0	480091
VWAP	open	0	500191
VWAP	openfill	0	480191
VWAP	peek	0	67597
VWAP	update	0	78861
VWMA	batch	0	399779
VWMA	open	0	380402
VWMA	openfill	0	400296
VWMA	peek	0	49165
VWMA	update	0	91149
WAD	batch	0	260130
WAD	open	0	250196
WAD	openfill	0	270217
WAD	peek	0	50936
WAD	update	0	63983
WCLPRICE	batch	0	40125
WCLPRICE	open	0	400190
WCLPRICE	openfill	0	400188
WCLPRICE	peek	0	43020
WCLPRICE	update	0	69645
WILLR	batch	0	1069546
WILLR	open	0	1572134
WILLR	openfill	0	1572133
WILLR	peek	0	88381
WILLR	update	0	164749
WMA	batch	0	345594
WMA	open	0	366043
WMA	openfill	0	366037
WMA	peek	0	40973
WMA	update	0	99989
ZLEMA	batch	0	199835
ZLEMA	open	0	359865
ZLEMA	openfill	0	359859
ZLEMA	peek	0	48141
ZLEMA	update	0	83981
