date,high,low,close
2020-10-30,111.8000,107.7500,111.6600
2020-11-02,113.8265,112.2500,112.9100
2020-11-03,115.6500,113.6300,114.1600
2020-11-04,113.9100,111.1600,111.9000
2020-11-05,115.2900,113.0100,114.7700
2020-11-06,115.1000,113.3900,114.0400
2020-11-09,119.7400,115.2700,115.5300
2020-11-10,118.1700,116.2500,117.9100
2020-11-11,118.3500,116.2200,117.2000
2020-11-12,116.3700,113.4800,114.5000
2020-11-13,117.3700,115.0100,116.8500
2020-11-16,118.5500,117.1200,118.3600
2020-11-17,118.5400,117.0700,117.7000
2020-11-18,118.8800,116.7500,116.7700
2020-11-19,117.4500,115.8900,117.1800
2020-11-20,118.0400,116.6900,116.9400
2020-11-23,120.5150,117.2700,120.0900
2020-11-24,124.7300,120.8050,124.4200
2020-11-25,124.3300,122.1100,124.2000
2020-11-27,125.3130,123.9100,124.3500
2020-11-30,125.0000,123.0900,123.5200
2020-12-01,125.8300,123.0800,123.1600
2020-12-02,124.6400,122.4100,124.6200
2020-12-03,124.8600,123.2900,123.6100
2020-12-04,127.3800,123.6400,127.2000
2020-12-07,126.9700,124.5700,124.7000
2020-12-08,126.3300,124.6400,125.7100
2020-12-09,127.6900,125.7000,126.7900
2020-12-10,126.9300,124.9400,124.9600
2020-12-11,125.5100,123.6100,124.2700
2020-12-14,126.2435,123.4700,123.5300
2020-12-15,125.9300,123.4400,125.9300
2020-12-16,126.5728,125.2860,125.5500
2020-12-17,126.0900,124.9100,125.5500
2020-12-18,126.4000,124.9700,125.8500
2020-12-21,124.1800,121.7200,123.3900
2020-12-22,124.2200,122.4100,123.6100
2020-12-23,125.2100,123.7400,123.9000
2020-12-24,125.1000,124.2100,124.6900
2020-12-28,126.6000,124.4600,124.8200
2020-12-29,125.4800,123.2400,123.8000
2020-12-30,124.8500,123.6300,124.3400
2020-12-31,126.0300,123.9900,125.8800
2021-01-04,125.9174,123.0400,123.9400
2021-01-05,126.6800,124.6100,126.1400
2021-01-06,131.8800,126.7200,129.2900
2021-01-07,130.4600,128.2600,128.9900
2021-01-08,129.3200,126.9800,128.5300
2021-01-11,129.6750,127.6600,128.5800
2021-01-12,129.8500,127.9400,129.2100
2021-01-13,129.7500,126.4550,126.9200
2021-01-14,130.1600,127.5500,128.9700
2021-01-15,129.2400,127.6700,128.3900
2021-01-19,129.5900,128.0885,129.0200
2021-01-20,131.0600,128.5600,130.0800
2021-01-21,132.2400,130.0500,131.6500
2021-01-22,120.7000,117.3600,118.6100
2021-01-25,119.5380,117.4500,118.5800
2021-01-26,122.5900,118.4200,122.4900
2021-01-27,124.7900,121.6214,122.4700
2021-01-28,123.2000,120.0700,120.0800
2021-01-29,121.3000,118.9000,119.1100
2021-02-01,120.9500,118.7300,120.5400
2021-02-02,121.0000,119.2800,119.4400
2021-02-03,119.8000,118.1200,119.1200
2021-02-04,121.1000,118.8700,121.0200
2021-02-05,121.8100,120.5200,121.7900
2021-02-08,123.9767,122.4000,123.6100
2021-02-09,122.5953,121.0500,122.1000
2021-02-10,123.4100,121.2138,122.2400
2021-02-11,122.2050,120.6300,120.9100
2021-02-12,121.3600,120.0900,120.8000
2021-02-16,120.6000,119.3600,120.0700
2021-02-17,120.5600,119.0200,119.9700
2021-02-18,120.9400,119.7000,120.7300
2021-02-19,120.7600,118.3800,118.9900
2021-02-22,121.1250,118.4400,120.8600
2021-02-23,121.3500,119.8000,120.7100
2021-02-24,123.4900,120.5200,123.2100
2021-02-25,124.3500,122.3350,122.4700
2021-02-26,122.2500,118.8800,118.9300
2021-03-01,122.3200,119.8649,120.7400
2021-03-02,121.9000,120.2600,120.3300
2021-03-03,122.6340,119.9800,122.3600
2021-03-04,123.2200,118.7550,120.1100
2021-03-05,123.7500,120.2500,122.8300
2021-03-08,126.8500,122.8800,124.8100
2021-03-09,126.4300,124.1600,124.1800
2021-03-10,128.2400,124.6100,127.8700
2021-03-11,128.6400,126.7800,127.1400
2021-03-12,127.6800,126.6100,127.6100
2021-03-15,128.7500,127.5401,128.5800
2021-03-16,128.5200,127.3400,128.2400
2021-03-17,129.4900,127.4900,129.0300
2021-03-18,130.9950,127.7900,130.0600
2021-03-19,130.4400,128.5300,128.9000
2021-03-22,130.7200,127.8900,130.5500
2021-03-23,131.5600,129.8000,130.4600
2021-03-24,132.1100,130.5700,130.6200
2021-03-25,133.2400,129.7700,133.0700
2021-03-26,136.4800,133.1200,136.3800
2021-03-29,137.0700,135.5100,135.8600
2021-03-30,136.2700,134.0200,134.7200
2021-03-31,134.7100,132.7100,133.2600
2021-04-01,133.9300,132.2700,133.2300
2021-04-05,136.6900,133.4000,135.9300
2021-04-06,135.6400,134.0900,134.2200
2021-04-07,134.9400,133.7800,134.9300
2021-04-08,135.6299,134.1600,135.1200
2021-04-09,135.7400,134.7100,135.7300
2021-04-12,135.3700,133.8500,134.5900
2021-04-13,133.6200,130.3800,131.1800
2021-04-14,132.7800,130.5200,132.6300
2021-04-15,133.8700,132.2200,132.5800
2021-04-16,134.1000,132.9500,133.5900
2021-04-19,133.8150,132.5800,133.1200
2021-04-20,139.7700,136.7000,138.1600
2021-04-21,143.7300,137.7100,143.5500
2021-04-22,144.7400,141.0000,141.2800
2021-04-23,143.6100,140.9500,142.4300
2021-04-26,143.6300,141.4800,141.5700
2021-04-27,142.5600,140.7500,142.0100
2021-04-28,143.4000,142.1000,143.0000
2021-04-29,148.7400,142.9800,144.2400
2021-04-30,143.8300,140.5500,141.8800
2021-05-03,145.7500,143.5500,144.7500
2021-05-04,146.5900,144.3300,145.7500
2021-05-05,145.9400,144.9700,145.2200
2021-05-06,148.5150,145.1800,148.4200
2021-05-07,146.1400,144.5700,145.4600
2021-05-10,148.3800,145.8000,146.1700
2021-05-11,145.1900,142.9000,144.2200
2021-05-12,144.1500,141.1400,141.3000
2021-05-13,144.9000,141.2800,144.1700
2021-05-14,145.6900,143.9600,144.6800
2021-05-17,145.8000,144.3300,145.1100
2021-05-18,145.3000,143.2300,143.9100
2021-05-19,143.2000,140.9200,143.1900
2021-05-20,144.9100,142.1600,143.8800
2021-05-21,145.6990,144.2800,144.7400
2021-05-24,145.3900,144.1800,144.7200
2021-05-25,145.0000,143.2000,143.7900
2021-05-26,143.9894,143.0400,143.3800
2021-05-27,144.7700,143.6300,143.8200
2021-05-28,144.3300,143.4850,143.7400
2021-06-01,145.8300,143.7500,144.1900
2021-06-02,145.7500,144.1100,145.7200
2021-06-03,145.8800,144.0400,145.5500
2021-06-04,147.5500,145.7600,147.4200
2021-06-07,148.7400,147.1700,148.0200
2021-06-08,150.2000,148.1200,149.0700
2021-06-09,151.0700,148.8200,150.6700
2021-06-10,152.8400,149.7600,150.5400
2021-06-11,151.8450,150.3700,151.2800
2021-06-14,151.0300,148.6550,150.0300
2021-06-15,149.9100,148.6000,149.3600
2021-06-16,149.7600,147.2200,147.8300
2021-06-17,148.0600,145.2800,145.6000
2021-06-18,144.6800,143.0400,143.1200
2021-06-21,147.0700,144.0600,146.6500
2021-06-22,146.8100,145.3500,146.3600
2021-06-23,146.5000,144.5700,144.6100
2021-06-24,146.1900,144.6900,145.4400
2021-06-25,146.9300,144.9450,146.8400
2021-06-28,147.3000,144.9121,145.2900
2021-06-29,146.7400,145.1000,145.5500
2021-06-30,146.9300,144.7100,146.5900
2021-07-01,147.5000,146.5700,146.8400
2021-07-02,146.9500,139.4600,140.0200
2021-07-06,140.4200,137.1000,138.7800
2021-07-07,140.3300,138.7600,139.8200
2021-07-08,141.3100,137.6600,140.7400
2021-07-09,141.9800,140.8410,141.5200
2021-07-12,141.9599,140.1150,140.9200
2021-07-13,140.9200,139.6300,140.2800
2021-07-14,140.7500,138.9273,139.8200
2021-07-15,140.4600,138.8005,140.4500
2021-07-16,141.0000,138.5900,138.9000
2021-07-19,138.4900,136.2089,137.9200
2021-07-20,144.9200,138.7000,139.9700
2021-07-21,141.3900,139.6500,141.3000
2021-07-22,141.8100,140.4100,140.7100
2021-07-23,141.7000,140.3300,141.3400
2021-07-26,143.0000,141.1300,142.7700
2021-07-27,143.6400,141.6000,142.7500
2021-07-28,143.1000,141.6400,141.7700
2021-07-29,142.9600,141.6000,141.9300
2021-07-30,141.8500,140.7900,140.9600
2021-08-02,143.0600,141.0300,141.4200
2021-08-03,144.7000,141.6500,144.0700
2021-08-04,144.1800,142.4700,142.7600
2021-08-05,143.4100,142.2200,142.7700
2021-08-06,144.3900,142.8900,144.0900
2021-08-09,142.4950,140.9700,141.2500
2021-08-10,141.8110,140.3400,141.3800
2021-08-11,142.7685,141.5000,142.1300
2021-08-12,143.1500,142.0766,143.0700
2021-08-13,143.5800,142.4400,143.1800
2021-08-16,143.7400,142.2300,143.5900
2021-08-17,143.1600,141.0900,142.4200
2021-08-18,141.9150,139.3900,139.4700
2021-08-19,139.4500,137.2100,138.0200
2021-08-20,139.3800,137.2700,139.1100
2021-08-23,140.1500,138.8000,139.6200
2021-08-24,140.2300,139.3200,139.8400
2021-08-25,140.8000,139.4600,139.8600
2021-08-26,140.8000,138.7100,138.7800
2021-08-27,139.5850,138.4000,139.4100
2021-08-30,139.8800,138.8150,138.9700
2021-08-31,140.9400,138.9500,140.3400
2021-09-01,140.0699,139.1900,139.3000
2021-09-02,140.0500,139.0300,140.0100
2021-09-03,140.4700,139.3000,139.5800
2021-09-07,139.7900,137.7614,138.0600
2021-09-08,139.0900,137.6000,138.6700
2021-09-09,138.9600,137.5550,137.7400
2021-09-10,139.3699,137.0000,137.0200
2021-09-13,138.9900,137.5100,138.1500
2021-09-14,138.5700,135.3400,136.2200
2021-09-15,137.8000,135.6700,137.2000
2021-09-16,137.9500,135.7100,136.4300
2021-09-17,135.9199,135.0500,135.2300
2021-09-20,135.1800,132.7800,134.3100
2021-09-21,135.6500,132.9400,132.9700
2021-09-22,135.3700,133.4700,134.6300
2021-09-23,137.4200,135.0300,136.7300
2021-09-24,138.4800,136.7500,137.4900
2021-09-27,139.0650,137.4800,138.5600
2021-09-28,139.6880,137.2100,137.4700
2021-09-29,139.9300,136.4400,139.1800
2021-09-30,140.5700,138.5000,138.9300
2021-10-01,143.9700,140.3700,143.3200
2021-10-04,146.0000,142.3501,144.1100
2021-10-05,145.0000,142.6400,143.1500
2021-10-06,143.3700,140.8900,142.3600
2021-10-07,143.3950,141.5300,141.8100
2021-10-08,143.6500,141.0500,143.2200
2021-10-11,144.0800,142.4000,142.4300
2021-10-12,142.3000,140.3000,140.4700
2021-10-13,141.4100,139.6600,140.7600
2021-10-14,143.9200,141.0100,143.3900
2021-10-15,144.8500,142.7900,144.6100
2021-10-18,144.9400,141.7590,142.3200
2021-10-19,142.9400,140.5201,141.9800
2021-10-20,142.2000,140.7000,141.9000
2021-10-21,133.7200,128.1000,128.3300
2021-10-22,130.2500,126.6110,127.8800
2021-10-25,128.6500,126.9400,127.6400
2021-10-26,128.3000,126.7550,127.1300
2021-10-27,127.8800,125.0100,125.1700
2021-10-28,126.3100,124.6200,125.8400
2021-10-29,126.3200,124.9100,125.1000
2021-11-01,126.3100,123.8375,126.2800
2021-11-02,127.1700,124.9100,126.1800
2021-11-03,127.2900,125.6800,127.1300
2021-11-04,123.3400,119.9000,120.8500
2021-11-05,123.7700,121.4300,123.6100
2021-11-08,124.7800,123.5300,124.5400
2021-11-09,122.9000,120.2600,120.8500
2021-11-10,122.4300,119.9320,120.2200
2021-11-11,121.7894,120.0800,120.2700
2021-11-12,120.6400,118.7800,118.9600
2021-11-15,120.1600,118.3100,118.8700
2021-11-16,119.9000,118.4200,118.4600
2021-11-17,119.3300,117.7800,118.0600
2021-11-18,118.3600,116.3100,116.6600
2021-11-19,116.5600,115.2700,116.0500
2021-11-22,118.8100,115.1900,116.4700
2021-11-23,117.9400,116.0400,116.7900
2021-11-24,117.2700,116.0800,116.7300
2021-11-26,116.3350,114.5600,115.8100
2021-11-29,119.6100,117.5300,118.5000
2021-11-30,119.2399,116.4500,117.1000
2021-12-01,118.9300,116.8500,116.9200
2021-12-02,117.9800,116.5600,116.9000
2021-12-03,119.3600,117.3600,118.8400
2021-12-06,121.1500,119.4000,119.9100
2021-12-07,122.0800,120.0700,121.5800
2021-12-08,123.3800,121.5200,123.0200
2021-12-09,123.9500,121.7900,123.5700
2021-12-10,125.3300,123.3600,124.0900
2021-12-13,124.3554,120.7900,122.5800
2021-12-14,125.0300,122.3000,123.7600
2021-12-15,124.8150,122.1800,123.1100
2021-12-16,126.6399,123.4750,125.9300
2021-12-17,128.6400,125.2093,127.4000
2021-12-20,127.2000,124.7000,127.0600
2021-12-21,129.3356,127.6600,128.9700
2021-12-22,129.7900,127.6000,129.7500
2021-12-23,130.9600,129.5200,130.6300
2021-12-27,131.6500,129.9500,131.6200
2021-12-28,133.2200,131.5900,132.6300
2021-12-29,134.2100,132.3000,133.3500
2021-12-30,134.3700,133.3300,133.9100
2021-12-31,134.9900,133.6100,133.6600
2022-01-03,136.2950,133.6300,136.0400
2022-01-04,139.9500,135.9000,138.0200
2022-01-05,142.2000,137.8800,138.2200
2022-01-06,138.4099,132.5100,135.3400
2022-01-07,135.6618,133.5111,134.8300
2022-01-10,136.2000,133.3800,135.0300
2022-01-11,133.2500,127.9700,132.8700
2022-01-12,134.4700,131.3700,133.5900
2022-01-13,136.0500,133.5600,134.7600
2022-01-14,135.1400,133.3000,134.2100
2022-01-18,133.8900,131.7800,132.9400
2022-01-19,133.9000,131.5000,131.5800
2022-01-20,132.8800,130.5705,130.8200
2022-01-21,131.8700,129.2700,129.3500
2022-01-24,129.1500,124.1930,128.8200
2022-01-25,137.3361,128.3000,136.1000
2022-01-26,137.0700,133.1300,134.2600
2022-01-27,134.7500,132.0800,132.5200
2022-01-28,134.5300,131.7900,134.5000
2022-01-31,134.0900,132.3000,133.5700
2022-02-01,135.9600,132.5000,135.5300
2022-02-02,137.5550,135.2600,137.2500
2022-02-03,138.7600,135.8310,137.7800
2022-02-04,138.8200,136.2150,137.1500
2022-02-07,137.8223,136.2700,137.2400
2022-02-08,137.5200,135.7800,137.0200
2022-02-09,138.3500,136.8300,137.7900
2022-02-10,136.5600,133.1700,133.5200
2022-02-11,134.7099,132.3800,132.6900
2022-02-14,132.6500,129.0700,130.1500
2022-02-15,131.6800,129.6100,129.9400
2022-02-16,130.4400,128.2600,129.1800
2022-02-17,128.5000,124.8500,124.9700
2022-02-18,125.4400,123.6100,124.3500
2022-02-22,125.0000,122.6800,123.9200
2022-02-23,124.7000,121.8700,122.0700
2022-02-24,122.1000,118.8100,121.9700
2022-02-25,124.2625,121.4500,124.1800
2022-02-28,123.3851,121.0388,122.5100
2022-03-01,123.3900,120.7000,121.3500
2022-03-02,124.6400,121.8000,123.8600
2022-03-03,126.6650,124.2351,125.9300
2022-03-04,127.3500,124.2103,126.6200
2022-03-07,127.9050,125.6200,126.0700
2022-03-08,128.3450,124.8200,125.6800
2022-03-09,128.1000,125.9100,126.2200
2022-03-10,126.0300,123.1250,124.3500
2022-03-11,126.7700,123.9100,123.9600
2022-03-14,125.1600,122.6850,123.9400
2022-03-15,125.9398,123.2200,125.6400
2022-03-16,127.2842,124.7100,127.0400
2022-03-17,128.2900,126.5300,127.9600
2022-03-18,128.9300,126.3700,128.7600
2022-03-21,129.7400,127.4000,128.1000
2022-03-22,129.3000,127.8500,129.0600
2022-03-23,129.3200,128.2500,128.3000
2022-03-24,129.3700,127.8000,129.2500
2022-03-25,131.4000,129.3100,131.3500
2022-03-28,131.5000,129.6000,131.4700
2022-03-29,132.8400,130.4300,131.9400
2022-03-30,133.0800,131.3900,132.1300
2022-03-31,131.8800,130.0000,130.0200
2022-04-01,130.2700,128.0600,130.1500
2022-04-04,130.4500,128.9300,130.2700
2022-04-05,131.2300,128.6600,128.8900
2022-04-06,129.5150,127.2500,129.3900
2022-04-07,129.2499,126.7300,128.5500
2022-04-08,128.7800,127.2700,127.7300
2022-04-11,128.1750,126.1800,126.3700
2022-04-12,127.3400,125.5835,125.9800
2022-04-13,126.6700,124.9100,126.1400
2022-04-14,130.5800,126.3800,126.5600
2022-04-18,127.3899,125.5300,126.1700
2022-04-19,129.4000,126.0000,129.1500
2022-04-20,139.5600,133.3800,138.3200
2022-04-21,141.8800,137.3500,139.8500
2022-04-22,140.4399,137.3500,138.2500
2022-04-25,139.6500,135.1900,139.1000
2022-04-26,139.8700,136.1700,136.1900
2022-04-27,137.1200,134.6300,135.0600
2022-04-28,136.9900,134.8100,135.7400
2022-04-29,135.5545,132.0000,132.2100
2022-05-02,133.7700,130.8900,133.0400
2022-05-03,133.6000,131.9900,132.5200
2022-05-04,137.8700,132.1400,137.4000
2022-05-05,137.2600,134.7600,135.9200
2022-05-06,137.9900,135.4700,137.6700
2022-05-09,136.3450,133.3150,134.4400
2022-05-10,135.4100,128.4300,129.1300
2022-05-11,132.9600,129.8600,130.7500
2022-05-12,133.6200,130.4100,132.9000
2022-05-13,133.8000,131.0500,133.6000
2022-05-16,136.5100,132.4100,135.0300
2022-05-17,138.3700,135.6400,138.3700
2022-05-18,137.6150,132.1700,132.9400
2022-05-19,132.3200,128.7100,129.6600
2022-05-20,130.3700,125.8000,128.4800
2022-05-23,131.9500,129.4200,131.1700
2022-05-24,134.3700,130.4200,133.8000
2022-05-25,134.8200,132.8600,134.3900
2022-05-26,137.5500,134.5200,136.8900
2022-05-27,139.7394,137.2400,139.2700
2022-05-31,139.8300,136.8100,138.8400
2022-06-01,140.4699,138.5200,139.4300
2022-06-02,140.2900,136.8500,140.1500
2022-06-03,142.5794,139.7400,141.1800
2022-06-06,144.7300,142.0000,142.8800
2022-06-07,142.9800,140.9600,142.7800
2022-06-08,142.8000,140.1500,140.8300
2022-06-09,141.0400,137.9300,137.9600
2022-06-10,137.8000,135.2500,136.1900
2022-06-13,137.5700,133.7600,135.1100
2022-06-14,136.9501,134.8600,135.7200
2022-06-15,138.4500,135.5800,137.0600
2022-06-16,136.2400,134.3900,135.6700
2022-06-17,136.9800,132.8500,135.0200
2022-06-21,138.5000,135.9000,137.8500
2022-06-22,138.1800,136.0300,137.0800
2022-06-23,138.6200,136.5000,138.4400
2022-06-24,142.3700,139.1300,142.0600
2022-06-27,143.8300,141.9500,142.8000
2022-06-28,144.1550,141.3200,141.8600
2022-06-29,143.5213,139.5000,140.7100
2022-06-30,142.4600,139.2800,141.1900
2022-07-01,141.6700,139.2600,141.1200
2022-07-05,139.9700,135.2700,137.6200
2022-07-06,139.1400,137.1300,138.0800
2022-07-07,141.3250,138.8300,140.8300
2022-07-08,141.3203,139.8200,140.4700
2022-07-11,141.8700,140.1300,141.0000
2022-07-12,141.5500,138.5650,139.1800
2022-07-13,138.9000,136.8000,137.1800
2022-07-14,139.4300,135.0200,139.0600
2022-07-15,140.6800,138.6100,139.9200
2022-07-18,140.3100,137.7844,138.1300
2022-07-19,132.5600,127.7200,130.8800
2022-07-20,130.7200,128.0600,129.1800
2022-07-21,128.8100,125.1300,127.1500
2022-07-22,128.3200,125.7100,128.2500
2022-07-25,129.1257,127.9000,128.5400
2022-07-26,129.3000,127.6300,128.0800
2022-07-27,129.4300,127.5800,129.1200
2022-07-28,129.8100,128.6060,129.2200
2022-07-29,131.0000,129.3100,130.7900
2022-08-01,132.7000,130.7000,132.0400
2022-08-02,132.7800,130.5100,131.8100
2022-08-03,132.8620,131.3200,132.3400
2022-08-04,132.2866,131.0200,131.6400
2022-08-05,132.6700,131.0700,132.4800
2022-08-08,133.3500,132.0200,132.6100
2022-08-09,130.7900,129.1200,129.4700
2022-08-10,131.7800,130.3400,131.5000
2022-08-11,133.2250,132.0000,132.5400
2022-08-12,134.0900,131.9800,134.0100
2022-08-15,135.1900,132.2400,134.9300
2022-08-16,137.3700,134.4517,136.5600
2022-08-17,138.4150,136.3000,137.7900
2022-08-18,139.1200,137.7500,139.0700
2022-08-19,139.3400,137.6600,138.3700
2022-08-22,137.8500,135.4700,135.5500
2022-08-23,136.1000,134.7200,134.7400
2022-08-24,135.1100,133.1100,133.2300
2022-08-25,134.4250,133.0700,133.9800
2022-08-26,134.1800,130.3400,130.3800
2022-08-29,131.4200,129.5700,130.3100
2022-08-30,130.7700,129.2900,129.5800
2022-08-31,130.0000,128.4000,128.4500
2022-09-01,129.8173,127.7400,129.6600
2022-09-02,130.5600,127.2400,127.7900
2022-09-06,128.0600,126.3000,126.7200
2022-09-07,127.8667,126.2800,127.7100
2022-09-08,128.5400,126.5900,128.4700
2022-09-09,129.4900,128.0600,129.1900
2022-09-12,130.9900,129.8900,130.6600
2022-09-13,129.9090,126.7709,127.2500
2022-09-14,129.0000,126.8450,127.6900
2022-09-15,127.4650,124.9000,125.4900
2022-09-16,127.5300,123.8300,127.2700
2022-09-19,128.0600,126.2800,127.7300
2022-09-20,126.9900,125.5200,126.3000
2022-09-21,127.8400,124.9200,124.9300
2022-09-22,126.5100,124.4100,125.3100
2022-09-23,125.0000,121.7400,122.7100
2022-09-26,124.2600,121.7500,122.0100
2022-09-27,123.9500,121.0800,121.7400
2022-09-28,123.2300,119.8100,122.7600
2022-09-29,122.6200,120.5700,121.6300
2022-09-30,122.4300,118.6100,118.8100
2022-10-03,122.2100,119.6000,121.5100
2022-10-04,125.6500,122.5200,125.5000
2022-10-05,126.4600,124.2300,125.7400
2022-10-06,125.3000,121.7700,122.2300
2022-10-07,121.8016,118.0700,118.8200
2022-10-10,119.9600,117.0400,117.7500
2022-10-11,119.2300,116.9400,117.8000
2022-10-12,118.8100,117.2000,117.5700
2022-10-13,122.1500,115.5450,121.7900
2022-10-14,122.5400,119.8400,120.0400
2022-10-17,122.8750,121.4300,121.5200
2022-10-18,123.9400,121.8200,122.9400
2022-10-19,123.9400,121.9875,122.5100
2022-10-20,128.9600,125.1500,128.3000
2022-10-21,130.8450,127.5900,129.9000
2022-10-24,133.1100,129.8500,132.6900
2022-10-25,133.3000,131.3000,132.9300
2022-10-26,135.8630,132.8100,135.0100
2022-10-27,136.4000,134.4450,134.7700
2022-10-28,138.8615,135.2200,138.5100
2022-10-31,138.7699,136.5950,138.2900
2022-11-01,138.6500,136.7000,138.2000
2022-11-02,140.1700,136.8000,136.8300
2022-11-03,136.4800,133.9700,134.4700
2022-11-04,137.7300,134.9400,136.9600
2022-11-07,138.7000,136.5100,138.3400
2022-11-08,140.9300,138.7200,140.0400
2022-11-09,138.9000,136.9400,137.3900
2022-11-10,141.3700,138.2900,141.2300
2022-11-11,144.1300,140.9600,143.1700
2022-11-14,146.0800,142.1800,144.2000
2022-11-15,146.1609,142.0000,144.3400
2022-11-16,144.9500,144.0081,144.5200
2022-11-17,146.1800,143.2500,146.0900
2022-11-18,148.3100,145.9400,147.6400
2022-11-21,147.9280,146.4500,146.6800
2022-11-22,149.3500,147.0200,149.1000
2022-11-23,150.4600,148.3000,148.7500
2022-11-25,149.4900,148.1010,148.3700
2022-11-28,148.2400,145.9350,146.1800
2022-11-29,147.1668,145.7000,146.4900
2022-11-30,149.6400,145.6700,148.9000
2022-12-01,150.0100,147.3400,149.1600
2022-12-02,149.1600,147.7300,148.6700
2022-12-05,148.9300,146.8000,147.4100
2022-12-06,147.8000,146.7000,147.5000
2022-12-07,148.1050,146.2900,147.2700
2022-12-08,149.1530,147.3650,147.7800
2022-12-09,148.3400,146.9700,147.0500
2022-12-12,149.2100,146.9426,149.2100
2022-12-13,153.2100,149.9500,150.5700
2022-12-14,151.9100,148.4500,149.8600
2022-12-15,148.9800,141.5800,142.3600
2022-12-16,141.9150,138.9700,140.1600
2022-12-19,140.4400,137.1950,138.8700
2022-12-20,141.4250,138.3400,141.2800
2022-12-21,143.0900,140.9750,142.1400
2022-12-22,141.4400,138.6200,140.8800
2022-12-23,141.8565,139.6000,141.6500
2022-12-27,142.7200,141.2300,142.4200
2022-12-28,142.8100,139.9500,140.0200
2022-12-29,142.2600,140.4500,141.0600
2022-12-30,140.9000,139.4500,140.8900
2023-01-03,141.9000,140.4800,141.5500
2023-01-04,143.6150,141.3675,142.6000
2023-01-05,142.4980,140.0100,141.1100
2023-01-06,144.2500,141.5800,143.7000
2023-01-09,145.4700,143.4000,143.5500
2023-01-10,144.8500,142.9000,144.8000
2023-01-11,145.5300,143.4500,145.2600
2023-01-12,146.6600,144.5200,145.5500
2023-01-13,146.1000,144.0100,145.8900
2023-01-17,147.1800,145.0100,145.1900
2023-01-18,144.6780,140.2250,140.4100
2023-01-19,142.2300,139.7500,140.6200
2023-01-20,141.8600,140.5100,141.2000
2023-01-23,142.9850,141.0600,141.8600
2023-01-24,142.7500,140.0000,141.4900
2023-01-25,141.0300,139.3600,140.7600
2023-01-26,138.2700,132.9800,134.4500
2023-01-27,135.4880,133.7701,134.3900
2023-01-30,136.1100,133.9800,135.3000
2023-01-31,135.6500,133.7600,134.7300
2023-02-01,135.7900,132.8000,135.0900
2023-02-02,136.7200,134.8500,136.3900
2023-02-03,136.9500,135.5300,136.9400
2023-02-06,136.3200,134.9500,136.1800
2023-02-07,136.4000,134.4500,135.8400
2023-02-08,136.7400,135.1600,135.9800
2023-02-09,135.7300,133.3400,133.7500
2023-02-10,135.7700,133.5000,135.6000
2023-02-13,137.3900,135.8500,137.3500
2023-02-14,137.2400,135.0500,136.0100
2023-02-15,136.4450,135.0700,136.4000
2023-02-16,135.9672,134.5900,135.0000
2023-02-17,135.5800,133.8900,135.0200
2023-02-21,134.3850,131.6600,131.7100
2023-02-22,131.9900,130.2900,130.9700
2023-02-23,131.7000,128.8600,130.7900
2023-02-24,130.6700,129.2200,130.5700
2023-02-27,131.8700,130.1300,130.4900
2023-02-28,130.6100,129.1400,129.3000
2023-03-01,129.4726,127.7400,128.1900
2023-03-02,129.2200,127.7100,128.9300
2023-03-03,129.9050,128.7700,129.6400
2023-03-06,130.8600,129.5900,130.1900
2023-03-07,130.4200,128.1900,128.2500
2023-03-08,128.7400,127.5450,128.0500
2023-03-09,128.5300,125.9800,126.1600
2023-03-10,127.2900,125.1300,125.4500
2023-03-13,128.1900,124.8500,125.5800
2023-03-14,126.6400,123.2000,124.6500
2023-03-15,123.3500,121.7100,123.2800
2023-03-16,124.8200,121.9200,124.7000
2023-03-17,124.5200,122.9300,123.6900
2023-03-20,126.1600,124.1900,125.9400
2023-03-21,127.1500,125.6600,126.5700
2023-03-22,127.2150,124.0100,124.0500
2023-03-23,124.9300,122.6000,123.3700
2023-03-24,125.4000,122.8800,125.2900
2023-03-27,130.2550,126.4700,129.3100
2023-03-28,129.6600,128.8000,129.3400
2023-03-29,130.3500,129.1800,129.7100
2023-03-30,131.4800,129.1000,129.2200
2023-03-31,131.2300,129.4200,131.0900
2023-04-03,132.6100,130.7700,132.0600
2023-04-04,132.1499,130.8900,131.6000
2023-04-05,132.6100,131.3700,132.1400
2023-04-06,132.6000,130.3150,130.5000
2023-04-10,131.0800,129.2400,131.0300
2023-04-11,131.1050,130.1800,130.4200
2023-04-12,130.8857,128.1700,128.5400
2023-04-13,128.3900,126.0000,127.9000
2023-04-14,129.8400,127.3100,128.1400
2023-04-17,128.7200,126.8000,127.8200
2023-04-18,128.6800,127.3500,127.7800
2023-04-19,126.9800,125.3000,126.3200
2023-04-20,130.9800,125.8400,126.3600
2023-04-21,126.7000,125.2700,125.7300
2023-04-24,126.0500,124.5600,125.4000
2023-04-25,126.1900,124.7600,125.8900
2023-04-26,126.5450,125.1200,125.8500
2023-04-27,127.0200,125.4550,126.9700
2023-04-28,127.2500,125.6400,126.4100
2023-05-01,126.7500,126.0600,126.0900
2023-05-02,126.4500,123.2700,125.1600
2023-05-03,125.5700,123.2600,123.4500
2023-05-04,123.5200,121.7563,122.5700
2023-05-05,124.1000,122.8050,123.6500
2023-05-08,123.9200,122.5500,123.4000
2023-05-09,121.9700,120.6600,121.1700
2023-05-10,122.4900,121.1000,122.0200
2023-05-11,122.2400,120.5500,120.9000
